gene_id	go_id	GO_LEVEL	METAGO_L2	METAGO_L3	METAGO_L4	METAGO_L5
Pa_3_8945	GO:0015630	7	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_3_8950	GO:0005840	6	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_3_8970	GO:0005739	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_3_8980	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_8990	GO:0003723	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003723
Pa_3_90	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_3_900	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_3_900	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_3_9000	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_3_9000	GO:0005575	1	GO:0005575	GO:0005575	GO:0005575	GO:0005575
Pa_3_9000	GO:0016192	5	GO:0051179|GO:0009987	GO:0051234	GO:0006810	GO:0016192
Pa_3_9010	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_3_9010	GO:0005840	6	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_3_9030	GO:0005198	2	GO:0005198	GO:0005198	GO:0005198	GO:0005198
Pa_3_9030	GO:0005739	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_3_9030	GO:0005840	6	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_3_9030	GO:0006412	8	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0034641|GO:0043170|GO:1901564	GO:0043603|GO:0009059|GO:1901566|GO:0044271|GO:0019538|GO:0044260
Pa_3_9040	GO:0005739	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_3_9040	GO:0006996	5	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_3_9040	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_9050	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_9060	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_9070	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_3_9070	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_3_9070	GO:0005694	6	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_3_9070	GO:0006259	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139|GO:0044260
Pa_3_9070	GO:0006950	3	GO:0050896	GO:0006950	GO:0006950	GO:0006950
Pa_3_9070	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_3_9080	GO:0003723	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003723
Pa_3_9080	GO:0005198	2	GO:0005198	GO:0005198	GO:0005198	GO:0005198
Pa_3_9080	GO:0005739	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_3_9080	GO:0005840	6	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_3_9080	GO:0006412	8	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0034641|GO:0043170|GO:1901564	GO:0043603|GO:0009059|GO:1901566|GO:0044271|GO:0019538|GO:0044260
Pa_3_9090	GO:0005198	2	GO:0005198	GO:0005198	GO:0005198	GO:0005198
Pa_3_9090	GO:0005840	6	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_3_9090	GO:0006412	8	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0034641|GO:0043170|GO:1901564	GO:0043603|GO:0009059|GO:1901566|GO:0044271|GO:0019538|GO:0044260
Pa_3_910	GO:0016798	4	GO:0003824	GO:0016787	GO:0016798	GO:0016798
Pa_3_9110	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_3_9110	GO:0008150	1	GO:0008150	GO:0008150	GO:0008150	GO:0008150
Pa_3_9120	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_3_9140	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_3_9140	GO:0007165	5	GO:0009987|GO:0065007	GO:0050789	GO:0050794	GO:0007165
Pa_3_9150	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_3_9150	GO:0003700	3	GO:0140110	GO:0003700	GO:0003700	GO:0003700
Pa_3_9150	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_3_9150	GO:0006351	10	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0009059|GO:0019438|GO:0018130|GO:0044271|GO:1901362|GO:0006139|GO:0044260
Pa_3_9150	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_9160	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_9160	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_3_9170	GO:0003700	3	GO:0140110	GO:0003700	GO:0003700	GO:0003700
Pa_3_9170	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_3_9170	GO:0006351	10	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0009059|GO:0019438|GO:0018130|GO:0044271|GO:1901362|GO:0006139|GO:0044260
Pa_3_9180	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_9200	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_9210	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_3_9210	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_9210	GO:0016192	5	GO:0051179|GO:0009987	GO:0051234	GO:0006810	GO:0016192
Pa_3_9220	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_3_9220	GO:0008150	1	GO:0008150	GO:0008150	GO:0008150	GO:0008150
Pa_3_9220	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_9230	GO:0008150	1	GO:0008150	GO:0008150	GO:0008150	GO:0008150
Pa_3_9230	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_9230	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_3_9240	GO:0016070	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139
Pa_3_9240	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_3_9240	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_3_925	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_3_925	GO:0004435	8	GO:0003824	GO:0016787	GO:0016788	GO:0016298|GO:0042578
Pa_3_925	GO:0005575	1	GO:0005575	GO:0005575	GO:0005575	GO:0005575
Pa_3_925	GO:0006629	4	GO:0008152	GO:0044238|GO:0071704	GO:0006629	GO:0006629
Pa_3_925	GO:0007165	5	GO:0009987|GO:0065007	GO:0050789	GO:0050794	GO:0007165
Pa_3_925	GO:0008150	1	GO:0008150	GO:0008150	GO:0008150	GO:0008150
Pa_3_925	GO:0035556	6	GO:0009987|GO:0065007	GO:0050789	GO:0050794	GO:0007165
Pa_3_9250	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_3_9260	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_9265	GO:0005694	6	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_3_9270	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_3_9270	GO:0006351	10	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0009059|GO:0019438|GO:0018130|GO:0044271|GO:1901362|GO:0006139|GO:0044260
Pa_3_9270	GO:0006996	5	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_3_9270	GO:0050789	3	GO:0065007	GO:0050789	GO:0050789	GO:0050789
Pa_3_9280	GO:0005198	2	GO:0005198	GO:0005198	GO:0005198	GO:0005198
Pa_3_9280	GO:0005840	6	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_3_9280	GO:0006412	8	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0034641|GO:0043170|GO:1901564	GO:0043603|GO:0009059|GO:1901566|GO:0044271|GO:0019538|GO:0044260
Pa_3_9290	GO:0005198	2	GO:0005198	GO:0005198	GO:0005198	GO:0005198
Pa_3_9290	GO:0005829	3	GO:0110165	GO:0005829	GO:0005829	GO:0005829
Pa_3_9290	GO:0005840	6	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_3_9290	GO:0006412	8	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0034641|GO:0043170|GO:1901564	GO:0043603|GO:0009059|GO:1901566|GO:0044271|GO:0019538|GO:0044260
Pa_3_9290	GO:0006629	4	GO:0008152	GO:0044238|GO:0071704	GO:0006629	GO:0006629
Pa_3_9290	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_3_9290	GO:0016874	3	GO:0003824	GO:0016874	GO:0016874	GO:0016874
Pa_3_9300	GO:0016829	3	GO:0003824	GO:0016829	GO:0016829	GO:0016829
Pa_3_9310	GO:0005886	4	GO:0110165	GO:0016020	GO:0005886	GO:0005886
Pa_3_9310	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_3_9310	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_3_9315	GO:0008233	4	GO:0003824	GO:0140096|GO:0016787	GO:0008233	GO:0008233
Pa_3_9320	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_3_9340	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_9350	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_3_9350	GO:0007165	5	GO:0009987|GO:0065007	GO:0050789	GO:0050794	GO:0007165
Pa_3_9360	GO:0003723	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003723
Pa_3_9360	GO:0005739	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_3_9360	GO:0006412	8	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0034641|GO:0043170|GO:1901564	GO:0043603|GO:0009059|GO:1901566|GO:0044271|GO:0019538|GO:0044260
Pa_3_9360	GO:0006520	7	GO:0008152|GO:0009987	GO:0044281|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0006082|GO:1901564	GO:0043436
Pa_3_9360	GO:0016070	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139
Pa_3_9360	GO:0016874	3	GO:0003824	GO:0016874	GO:0016874	GO:0016874
Pa_3_9370	GO:0003723	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003723
Pa_3_9370	GO:0005829	3	GO:0110165	GO:0005829	GO:0005829	GO:0005829
Pa_3_9370	GO:0006412	8	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0034641|GO:0043170|GO:1901564	GO:0043603|GO:0009059|GO:1901566|GO:0044271|GO:0019538|GO:0044260
Pa_3_9370	GO:0006520	7	GO:0008152|GO:0009987	GO:0044281|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0006082|GO:1901564	GO:0043436
Pa_3_9370	GO:0016070	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139
Pa_3_9370	GO:0016874	3	GO:0003824	GO:0016874	GO:0016874	GO:0016874
Pa_3_9380	GO:0005215	2	GO:0005215	GO:0005215	GO:0005215	GO:0005215
Pa_3_9380	GO:0005739	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_3_9380	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_3_9380	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_9390	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_3_9390	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_3_9390	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_3_9390	GO:0006351	10	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0009059|GO:0019438|GO:0018130|GO:0044271|GO:1901362|GO:0006139|GO:0044260
Pa_3_9390	GO:0016779	5	GO:0003824	GO:0016740	GO:0016772	GO:0016779
Pa_3_940	GO:0006351	10	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0009059|GO:0019438|GO:0018130|GO:0044271|GO:1901362|GO:0006139|GO:0044260
Pa_3_940	GO:0007049	3	GO:0009987	GO:0007049	GO:0007049	GO:0007049
Pa_3_940	GO:0050789	3	GO:0065007	GO:0050789	GO:0050789	GO:0050789
Pa_3_9400	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_3_9400	GO:0005739	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_3_9400	GO:0006457	3	GO:0009987	GO:0006457	GO:0006457	GO:0006457
Pa_3_9400	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_3_9400	GO:0006996	5	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_3_9400	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_9400	GO:0030234	3	GO:0098772	GO:0030234	GO:0030234	GO:0030234
Pa_3_9420	GO:0004497	4	GO:0003824	GO:0016491	GO:0004497	GO:0004497
Pa_3_9420	GO:0055114	3	GO:0008152	GO:0055114	GO:0055114	GO:0055114
Pa_3_9430	GO:0005739	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_3_9430	GO:0006520	7	GO:0008152|GO:0009987	GO:0044281|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0006082|GO:1901564	GO:0043436
Pa_3_9430	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_3_9440	GO:0006520	7	GO:0008152|GO:0009987	GO:0044281|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0006082|GO:1901564	GO:0043436
Pa_3_9440	GO:0016829	3	GO:0003824	GO:0016829	GO:0016829	GO:0016829
Pa_3_945	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_3_945	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_3_945	GO:0006259	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139|GO:0044260
Pa_3_9450	GO:0006520	7	GO:0008152|GO:0009987	GO:0044281|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0006082|GO:1901564	GO:0043436
Pa_3_9450	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_3_9460	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_3_9460	GO:0003700	3	GO:0140110	GO:0003700	GO:0003700	GO:0003700
Pa_3_9460	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_3_9460	GO:0006351	10	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0009059|GO:0019438|GO:0018130|GO:0044271|GO:1901362|GO:0006139|GO:0044260
Pa_3_9470	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_3_9480	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_950	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_3_9500	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_9520	GO:0016829	3	GO:0003824	GO:0016829	GO:0016829	GO:0016829
Pa_3_9530	GO:0005575	1	GO:0005575	GO:0005575	GO:0005575	GO:0005575
Pa_3_9530	GO:0006464	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0043170|GO:1901564	GO:0043412|GO:0019538|GO:0044260
Pa_3_9530	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_3_9540	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_3_9540	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_3_9560	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_3_9560	GO:0007010	6	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_3_9560	GO:0050789	3	GO:0065007	GO:0050789	GO:0050789	GO:0050789
Pa_3_9580	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_3_9580	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_960	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_960	GO:0016021	4	GO:0110165	GO:0031224	GO:0016021	GO:0016021
Pa_3_960	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_3_9600	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_3_9600	GO:0005783	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_3_9600	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_3_9600	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_9600	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_3_9630	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_3_9650	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_3_9660	GO:0005576	3	GO:0110165	GO:0005576	GO:0005576	GO:0005576
Pa_3_9660	GO:0005975	4	GO:0008152	GO:0044238|GO:0071704	GO:0005975	GO:0005975
Pa_3_9660	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_3_9670	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_3_9680	GO:0005730	6	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_3_9680	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_3_9680	GO:0007010	6	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_3_9680	GO:0042254	6	GO:0009987	GO:0071840	GO:0044085	GO:0022613
Pa_3_9690	GO:0003700	3	GO:0140110	GO:0003700	GO:0003700	GO:0003700
Pa_3_9690	GO:0006351	10	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0009059|GO:0019438|GO:0018130|GO:0044271|GO:1901362|GO:0006139|GO:0044260
Pa_3_971	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_3_9720	GO:0005975	4	GO:0008152	GO:0044238|GO:0071704	GO:0005975	GO:0005975
Pa_3_9720	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_3_9730	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_9740	GO:0003824	2	GO:0003824	GO:0003824	GO:0003824	GO:0003824
Pa_3_9740	GO:0006281	8	GO:0050896|GO:0008152|GO:0009987	GO:0006950|GO:0051716|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0033554|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006974|GO:0006139|GO:0044260
Pa_3_9740	GO:0006284	9	GO:0050896|GO:0008152|GO:0009987	GO:0006950|GO:0051716|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0033554|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006974|GO:0006139|GO:0044260
Pa_3_9740	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_9740	GO:0016021	4	GO:0110165	GO:0031224	GO:0016021	GO:0016021
Pa_3_9740	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_3_9750	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_3_9750	GO:0007165	5	GO:0009987|GO:0065007	GO:0050789	GO:0050794	GO:0007165
Pa_3_9760	GO:0004672	6	GO:0003824	GO:0140096|GO:0016740	GO:0016772	GO:0016773|GO:0016301
Pa_3_9770	GO:0005829	3	GO:0110165	GO:0005829	GO:0005829	GO:0005829
Pa_3_9770	GO:0006520	7	GO:0008152|GO:0009987	GO:0044281|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0006082|GO:1901564	GO:0043436
Pa_3_9770	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_3_9770	GO:0016829	3	GO:0003824	GO:0016829	GO:0016829	GO:0016829
Pa_3_9780	GO:0006464	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0043170|GO:1901564	GO:0043412|GO:0019538|GO:0044260
Pa_3_9780	GO:0016874	3	GO:0003824	GO:0016874	GO:0016874	GO:0016874
Pa_3_9790	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_3_9790	GO:0005773	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_3_9790	GO:0006259	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139|GO:0044260
Pa_3_9790	GO:0006950	3	GO:0050896	GO:0006950	GO:0006950	GO:0006950
Pa_3_9790	GO:0006996	5	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_3_9790	GO:0012505	3	GO:0110165	GO:0012505	GO:0012505	GO:0012505
Pa_3_9790	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_9790	GO:0016192	5	GO:0051179|GO:0009987	GO:0051234	GO:0006810	GO:0016192
Pa_3_9790	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_3_9790	GO:0031410	7	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0031982
Pa_3_9790	GO:0050789	3	GO:0065007	GO:0050789	GO:0050789	GO:0050789
Pa_3_9800	GO:0005575	1	GO:0005575	GO:0005575	GO:0005575	GO:0005575
Pa_3_9800	GO:0006259	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139|GO:0044260
Pa_3_9800	GO:0006950	3	GO:0050896	GO:0006950	GO:0006950	GO:0006950
Pa_3_9800	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_3_9820	GO:0008150	1	GO:0008150	GO:0008150	GO:0008150	GO:0008150
Pa_3_9820	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_3_9830	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_3_9830	GO:0003700	3	GO:0140110	GO:0003700	GO:0003700	GO:0003700
Pa_3_9830	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_3_9830	GO:0006351	10	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0009059|GO:0019438|GO:0018130|GO:0044271|GO:1901362|GO:0006139|GO:0044260
Pa_3_9840	GO:0003676	4	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003676
Pa_3_9850	GO:0005215	2	GO:0005215	GO:0005215	GO:0005215	GO:0005215
Pa_3_9850	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_3_9850	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_9870	GO:0006766	4	GO:0008152	GO:0044281	GO:0006766	GO:0006766
Pa_3_9870	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_3_9880	GO:0006464	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0043170|GO:1901564	GO:0043412|GO:0019538|GO:0044260
Pa_3_9880	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_3_9880	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_3_9890	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_3_9890	GO:0005575	1	GO:0005575	GO:0005575	GO:0005575	GO:0005575
Pa_3_9890	GO:0016070	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139
Pa_3_9890	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_3_9910	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
